,Message,Init_pos,T0A0,T0A1,T0A2,T0A3,T1A0,T1A1,T1A2,T1A3,T2A0,T2A1,T2A2,T2A3,T3A0,T3A1,T3A2,T3A3,T4A0,T4A1,T4A2,T4A3
37,"['Prey', 'North', 'East']","[4, 5]",3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1
38,"['Prey', 'North', 'East']","[4, 3]",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1
39,"['Prey', 'North', 'East']","[3, 3]",3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1
40,"['Prey', 'North', 'East']","[3, 4]",3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1
41,"['Prey', 'North', 'East']","[3, 5]",3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1
42,"['Prey', 'North', 'East']","[5, 3]",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
43,"['Prey', 'North', 'East']","[5, 4]",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1
44,"['Prey', 'North', 'East']","[5, 5]",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1
45,"['Prey', 'South', 'East']","[4, 4]",3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0
46,"['Prey', 'South', 'East']","[4, 5]",3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"['Prey', 'South', 'East']","[4, 3]",3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3
48,"['Prey', 'South', 'East']","[3, 3]",3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0
49,"['Prey', 'South', 'East']","[3, 4]",3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,"['Prey', 'South', 'East']","[3, 5]",0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0
51,"['Prey', 'South', 'East']","[5, 3]",3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0
52,"['Prey', 'South', 'East']","[5, 4]",3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3
53,"['Prey', 'South', 'East']","[5, 5]",3,3,3,3,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0
54,"['Prey', 'North', 'West']","[4, 4]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
55,"['Prey', 'North', 'West']","[4, 5]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
56,"['Prey', 'North', 'West']","[4, 3]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
57,"['Prey', 'North', 'West']","[3, 3]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
58,"['Prey', 'North', 'West']","[3, 4]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
59,"['Prey', 'North', 'West']","[3, 5]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
60,"['Prey', 'North', 'West']","[5, 3]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
61,"['Prey', 'North', 'West']","[5, 4]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
62,"['Prey', 'North', 'West']","[5, 5]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
63,"['Prey', 'South', 'West']","[4, 4]",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
64,"['Prey', 'South', 'West']","[4, 5]",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
65,"['Prey', 'South', 'West']","[4, 3]",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
66,"['Prey', 'South', 'West']","[3, 3]",0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
67,"['Prey', 'South', 'West']","[3, 4]",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
68,"['Prey', 'South', 'West']","[3, 5]",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
69,"['Prey', 'South', 'West']","[5, 3]",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,"['Prey', 'South', 'West']","[5, 4]",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
71,"['Prey', 'South', 'West']","[5, 5]",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,[],"[4, 4]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73,[],"[4, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
74,[],"[4, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
75,[],"[3, 3]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
76,[],"[3, 4]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
77,[],"[3, 5]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
78,[],"[5, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2
79,[],"[5, 4]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
80,[],"[5, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
81,[],"[4, 4]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
82,[],"[4, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
83,[],"[4, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
84,[],"[3, 3]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
85,[],"[3, 4]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
86,[],"[3, 5]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
87,[],"[5, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2
88,[],"[5, 4]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
89,[],"[5, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
90,[],"[4, 4]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
91,[],"[4, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
92,[],"[4, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
93,[],"[3, 3]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
94,[],"[3, 4]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
95,[],"[3, 5]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
96,[],"[5, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2
97,[],"[5, 4]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
98,[],"[5, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
99,[],"[4, 4]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
100,[],"[4, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
101,[],"[4, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
102,[],"[3, 3]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
103,[],"[3, 4]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
104,[],"[3, 5]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
105,[],"[5, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2
106,[],"[5, 4]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
107,[],"[5, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
108,[],"[4, 4]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
109,[],"[4, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
110,[],"[4, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
111,[],"[3, 3]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
112,[],"[3, 4]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
113,[],"[3, 5]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
114,[],"[5, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2
115,[],"[5, 4]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
116,[],"[5, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
117,[],"[4, 4]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
118,[],"[4, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
119,[],"[4, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
120,[],"[3, 3]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
121,[],"[3, 4]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
122,[],"[3, 5]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
123,[],"[5, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2
124,[],"[5, 4]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
125,[],"[5, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
126,[],"[4, 4]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
127,[],"[4, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
128,[],"[4, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
129,[],"[3, 3]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
130,[],"[3, 4]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
131,[],"[3, 5]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
132,[],"[5, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2
133,[],"[5, 4]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
134,[],"[5, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
135,[],"[4, 4]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
136,[],"[4, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
137,[],"[4, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
138,[],"[3, 3]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
139,[],"[3, 4]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
140,[],"[3, 5]",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
141,[],"[5, 3]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2
142,[],"[5, 4]",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
143,[],"[5, 5]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
