,Message,Init_pos,T0A0,T0A1,T0A2,T0A3,T1A0,T1A1,T1A2,T1A3,T2A0,T2A1,T2A2,T2A3,T3A0,T3A1,T3A2,T3A3,T4A0,T4A1,T4A2,T4A3
21,"['Prey', 'East']","[5, 1]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
22,"['Prey', 'East']","[5, 2]",3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,2
23,"['Prey', 'East']","[5, 3]",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2
24,"['Prey', 'South']","[0, 4]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
25,"['Prey', 'South']","[1, 4]",0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4
26,"['Prey', 'South']","[2, 4]",0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4
27,"['Prey', 'South']","[3, 4]",3,3,3,3,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4
28,"['Prey', 'South']","[0, 3]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
29,"['Prey', 'South']","[1, 3]",0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4
30,"['Prey', 'South']","[2, 3]",0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,4,4,4,4
31,"['Prey', 'South']","[3, 3]",3,3,3,3,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4
32,"['Prey', 'South']","[0, 5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"['Prey', 'South']","[1, 5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
34,"['Prey', 'South']","[2, 5]",0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4
35,"['Prey', 'South']","[3, 5]",0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4
36,"['Prey', 'North']","[8, 4]",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
37,"['Prey', 'North']","[7, 4]",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
38,"['Prey', 'North']","[6, 4]",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
39,"['Prey', 'North']","[5, 4]",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
40,"['Prey', 'North']","[8, 3]",3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
41,"['Prey', 'North']","[7, 3]",3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
42,"['Prey', 'North']","[6, 3]",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
43,"['Prey', 'North']","[5, 3]",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
44,"['Prey', 'North']","[8, 5]",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
45,"['Prey', 'North']","[7, 5]",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
46,"['Prey', 'North']","[6, 5]",3,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2
47,"['Prey', 'North']","[5, 5]",3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
48,"['Prey', 'North', 'East']","[5, 0]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
49,"['Prey', 'North', 'East']","[8, 1]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
50,"['Prey', 'North', 'East']","[8, 2]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
51,"['Prey', 'North', 'East']","[8, 3]",3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
52,"['Prey', 'North', 'East']","[7, 0]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
53,"['Prey', 'North', 'East']","[7, 1]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
54,"['Prey', 'North', 'East']","[7, 2]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
55,"['Prey', 'North', 'East']","[7, 3]",3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
56,"['Prey', 'North', 'East']","[6, 0]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
57,"['Prey', 'North', 'East']","[6, 1]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
58,"['Prey', 'North', 'East']","[6, 2]",3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
59,"['Prey', 'North', 'East']","[5, 1]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
60,"['Prey', 'South', 'East']","[3, 0]",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
61,"['Prey', 'South', 'East']","[0, 1]",0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,4,4,4
62,"['Prey', 'South', 'East']","[0, 2]",0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4
63,"['Prey', 'South', 'East']","[0, 3]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
64,"['Prey', 'South', 'East']","[1, 0]",3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,0,0,0,0
65,"['Prey', 'South', 'East']","[1, 1]",3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4
66,"['Prey', 'South', 'East']","[1, 2]",0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,4,4,4,4
67,"['Prey', 'South', 'East']","[1, 3]",0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4
68,"['Prey', 'South', 'East']","[2, 0]",3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3
69,"['Prey', 'South', 'East']","[2, 1]",3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,4,4,4,4
70,"['Prey', 'South', 'East']","[2, 2]",3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4
71,"['Prey', 'South', 'East']","[3, 1]",3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
72,"['Prey', 'North', 'West']","[5, 8]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
73,"['Prey', 'North', 'West']","[8, 7]",3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
74,"['Prey', 'North', 'West']","[8, 6]",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2
75,"['Prey', 'North', 'West']","[8, 5]",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2
76,"['Prey', 'North', 'West']","[7, 8]",3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
77,"['Prey', 'North', 'West']","[7, 7]",3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
78,"['Prey', 'North', 'West']","[7, 6]",3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
79,"['Prey', 'North', 'West']","[7, 5]",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2
80,"['Prey', 'North', 'West']","[6, 8]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
81,"['Prey', 'North', 'West']","[6, 7]",3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
82,"['Prey', 'North', 'West']","[6, 6]",3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
83,"['Prey', 'North', 'West']","[5, 7]",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
84,"['Prey', 'South', 'West']","[3, 8]",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,4,4,4
85,"['Prey', 'South', 'West']","[0, 7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,"['Prey', 'South', 'West']","[0, 6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
87,"['Prey', 'South', 'West']","[0, 5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
88,"['Prey', 'South', 'West']","[1, 8]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
89,"['Prey', 'South', 'West']","[1, 7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
90,"['Prey', 'South', 'West']","[1, 6]",0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4
91,"['Prey', 'South', 'West']","[1, 5]",0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,4,4,4,4,4
92,"['Prey', 'South', 'West']","[2, 8]",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,4,4,4
93,"['Prey', 'South', 'West']","[2, 7]",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,4,4,4
94,"['Prey', 'South', 'West']","[2, 6]",0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,4,4,4,4,4
95,"['Prey', 'South', 'West']","[3, 7]",0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,4,4,4,4,4
